B0101 B0101,0.0 0.0,0.0 0.0.1,INDIA INDIA,Total Total,10-14 15-19,132709212.0 120526449.0,69418835.0 63982396.0,63290377.0 56544053.0,3244439.0 17703310.0,2033172.0 12721891.0,1211267.0 4981419.0,1542262.0 3054963.0,779362.0 1645507.0,762900.0 1409456.0,2808324.0 9458107.0,1450309.0 5330282.0,1358015.0 4127825.0,1263407.0 6501739.0,726515.0 4165965.0,536892.0 2335774.0,125114187.0 90310069.0,65155992.0 44284716.0,59958195.0 46025353.0,2853891.0 15134928.0,1577333.0 8423500.0,1276558.0 6711428.0
B0101,31.0,0.0,State - LAKSHADWEEP (31),Rural,10-14,1389.0,612.0,777.0,3.0,1.0,2.0,0.0,0.0,0.0,7.0,6.0,1.0,4.0,4.0,0.0,1379.0,605.0,774.0,41.0,17.0,24.0
B0101,31.0,0.0,State - LAKSHADWEEP (31),Rural,15-19,1147.0,525.0,622.0,16.0,14.0,2.0,15.0,9.0,6.0,38.0,32.0,6.0,47.0,38.0,9.0,1078.0,470.0,608.0,400.0,171.0,229.0
B0101,31.0,0.0,State - LAKSHADWEEP (31),Rural,20-24,1280.0,680.0,600.0,104.0,91.0,13.0,97.0,75.0,22.0,299.0,243.0,56.0,381.0,306.0,75.0,780.0,271.0,509.0,643.0,231.0,412.0
B0101,31.0,0.0,State - LAKSHADWEEP (31),Rural,25-29,1305.0,682.0,623.0,239.0,187.0,52.0,101.0,68.0,33.0,391.0,304.0,87.0,479.0,363.0,116.0,574.0,123.0,451.0,452.0,116.0,336.0
B0101,31.0,0.0,State - LAKSHADWEEP (31),Rural,30-34,1235.0,642.0,593.0,313.0,254.0,59.0,100.0,69.0,31.0,337.0,265.0,72.0,412.0,315.0,97.0,485.0,54.0,431.0,322.0,47.0,275.0
B0101,31.0,0.0,State - LAKSHADWEEP (31),Rural,35-39,1116.0,590.0,526.0,309.0,254.0,55.0,73.0,50.0,23.0,308.0,236.0,72.0,358.0,273.0,85.0,426.0,50.0,376.0,256.0,42.0,214.0
B0101,31.0,0.0,State - LAKSHADWEEP (31),Rural,40-49,1678.0,883.0,795.0,630.0,539.0,91.0,63.0,47.0,16.0,320.0,265.0,55.0,345.0,277.0,68.0,665.0,32.0,633.0,266.0,23.0,243.0
B0101,31.0,0.0,State - LAKSHADWEEP (31),Rural,50-59,1246.0,666.0,580.0,537.0,469.0,68.0,27.0,18.0,9.0,134.0,117.0,17.0,121.0,101.0,20.0,548.0,62.0,486.0,106.0,32.0,74.0
B0101,31.0,0.0,State - LAKSHADWEEP (31),Rural,60-69,744.0,402.0,342.0,64.0,59.0,5.0,23.0,22.0,1.0,57.0,51.0,6.0,49.0,42.0,7.0,600.0,270.0,330.0,78.0,56.0,22.0
B0101,31.0,0.0,State - LAKSHADWEEP (31),Rural,70-79,265.0,128.0,137.0,3.0,3.0,0.0,4.0,4.0,0.0,11.0,9.0,2.0,7.0,7.0,0.0,247.0,112.0,135.0,10.0,8.0,2.0
B0101,31.0,0.0,State - LAKSHADWEEP (31),Rural,80+,90.0,55.0,35.0,4.0,4.0,0.0,2.0,2.0,0.0,8.0,8.0,0.0,9.0,9.0,0.0,76.0,41.0,35.0,4.0,1.0,3.0
B0101,31.0,0.0,State - LAKSHADWEEP (31),Rural,Age not stated,27.0,20.0,7.0,3.0,3.0,0.0,2.0,2.0,0.0,8.0,7.0,1.0,6.0,6.0,0.0,14.0,8.0,6.0,1.0,1.0,0.0
B0101,31.0,0.0,State - LAKSHADWEEP (31),Rural,15-59,9007.0,4668.0,4339.0,2148.0,1808.0,340.0,476.0,336.0,140.0,1827.0,1462.0,365.0,2143.0,1673.0,470.0,4556.0,1062.0,3494.0,2445.0,662.0,1783.0
B0101,31.0,0.0,State - LAKSHADWEEP (31),Rural,60+,1099.0,585.0,514.0,71.0,66.0,5.0,29.0,28.0,1.0,76.0,68.0,8.0,65.0,58.0,7.0,923.0,423.0,500.0,92.0,65.0,27.0
B0101,31.0,0.0,State - LAKSHADWEEP (31),Urban,Total,50332.0,25880.0,24452.0,8579.0,7259.0,1320.0,2080.0,1550.0,530.0,3441.0,2722.0,719.0,4087.0,3100.0,987.0,36232.0,14349.0,21883.0,10088.0,4493.0,5595.0
B0101,31.0,0.0,State - LAKSHADWEEP (31),Urban,5-9,4023.0,2032.0,1991.0,13.0,12.0,1.0,1.0,1.0,0.0,19.0,9.0,10.0,17.0,9.0,8.0,3990.0,2010.0,1980.0,176.0,85.0,91.0
B0101,31.0,0.0,State - LAKSHADWEEP (31),Urban,10-14,4609.0,2242.0,2367.0,12.0,6.0,6.0,3.0,2.0,1.0,20.0,12.0,8.0,21.0,14.0,7.0,4574.0,2222.0,2352.0,396.0,191.0,205.0
B0101,31.0,0.0,State - LAKSHADWEEP (31),Urban,15-19,4477.0,2283.0,2194.0,40.0,31.0,9.0,50.0,39.0,11.0,98.0,64.0,34.0,128.0,86.0,42.0,4289.0,2149.0,2140.0,1873.0,949.0,924.0
B0101,31.0,0.0,State - LAKSHADWEEP (31),Urban,20-24,4549.0,2391.0,2158.0,369.0,313.0,56.0,292.0,222.0,70.0,371.0,282.0,89.0,565.0,420.0,145.0,3517.0,1574.0,1943.0,2564.0,1261.0,1303.0
B0101,31.0,0.0,State - LAKSHADWEEP (31),Urban,25-29,4662.0,2453.0,2209.0,861.0,701.0,160.0,394.0,292.0,102.0,639.0,488.0,151.0,877.0,651.0,226.0,2768.0,972.0,1796.0,1816.0,812.0,1004.0
B0101,31.0,0.0,State - LAKSHADWEEP (31),Urban,30-34,4202.0,2135.0,2067.0,1020.0,836.0,184.0,400.0,296.0,104.0,604.0,474.0,130.0,812.0,615.0,197.0,2178.0,529.0,1649.0,1157.0,410.0,747.0
B0101,31.0,0.0,State - LAKSHADWEEP (31),Urban,35-39,4273.0,2166.0,2107.0,1234.0,1013.0,221.0,359.0,252.0,107.0,614.0,495.0,119.0,722.0,545.0,177.0,2066.0,406.0,1660.0,841.0,285.0,556.0
B0101,31.0,0.0,State - LAKSHADWEEP (31),Urban,40-49,6740.0,3545.0,3195.0,2663.0,2288.0,375.0,373.0,286.0,87.0,661.0,550.0,111.0,688.0,556.0,132.0,3043.0,421.0,2622.0,785.0,227.0,558.0
B0101,31.0,0.0,State - LAKSHADWEEP (31),Urban,50-59,4721.0,2472.0,2249.0,2103.0,1819.0,284.0,131.0,90.0,41.0,275.0,226.0,49.0,180.0,141.0,39.0,2212.0,337.0,1875.0,267.0,116.0,151.0
B0101,31.0,0.0,State - LAKSHADWEEP (31),Urban,60-69,2703.0,1397.0,1306.0,205.0,188.0,17.0,59.0,55.0,4.0,113.0,99.0,14.0,58.0,50.0,8.0,2326.0,1055.0,1271.0,160.0,119.0,41.0
B0101,31.0,0.0,State - LAKSHADWEEP (31),Urban,70-79,1077.0,526.0,551.0,34.0,32.0,2.0,13.0,11.0,2.0,16.0,13.0,3.0,9.0,5.0,4.0,1014.0,470.0,544.0,34.0,25.0,9.0
B0101,31.0,0.0,State - LAKSHADWEEP (31),Urban,80+,391.0,166.0,225.0,18.0,14.0,4.0,4.0,4.0,0.0,8.0,7.0,1.0,8.0,7.0,1.0,361.0,141.0,220.0,8.0,5.0,3.0
B0101,31.0,0.0,State - LAKSHADWEEP (31),Urban,Age not stated,88.0,54.0,34.0,7.0,6.0,1.0,1.0,0.0,1.0,3.0,3.0,0.0,2.0,1.0,1.0,77.0,45.0,32.0,11.0,8.0,3.0
B0101,31.0,0.0,State - LAKSHADWEEP (31),Urban,15-59,33624.0,17445.0,16179.0,8290.0,7001.0,1289.0,1999.0,1477.0,522.0,3262.0,2579.0,683.0,3972.0,3014.0,958.0,20073.0,6388.0,13685.0,9303.0,4060.0,5243.0
B0101,31.0,0.0,State - LAKSHADWEEP (31),Urban,60+,4171.0,2089.0,2082.0,257.0,234.0,23.0,76.0,70.0,6.0,137.0,119.0,18.0,75.0,62.0,13.0,3701.0,1666.0,2035.0,202.0,149.0,53.0
B0101,32.0,0.0,State - KERALA (32),Total,Total,33406061.0,16027412.0,17378649.0,9329747.0,7179828.0,2149919.0,461113.0,210044.0,251069.0,1828203.0,1061697.0,766506.0,1116671.0,637148.0,479523.0,21786998.0,7575843.0,14211155.0,3921212.0,1157115.0,2764097.0
B0101,32.0,0.0,State - KERALA (32),Total,5-9,2555112.0,1303190.0,1251922.0,7605.0,4272.0,3333.0,473.0,260.0,213.0,7686.0,3818.0,3868.0,3780.0,1946.0,1834.0,2539348.0,1294840.0,1244508.0,38616.0,19729.0,18887.0
B0101,32.0,0.0,State - KERALA (32),Total,10-14,2822770.0,1438917.0,1383853.0,14152.0,9323.0,4829.0,1494.0,862.0,632.0,14026.0,7357.0,6669.0,8386.0,4454.0,3932.0,2793098.0,1421375.0,1371723.0,90263.0,46479.0,43784.0
B0101,32.0,0.0,State - KERALA (32),Total,15-19,2610552.0,1328299.0,1282253.0,127397.0,100946.0,26451.0,12845.0,9480.0,3365.0,60939.0,38852.0,22087.0,53953.0,34750.0,19203.0,2409371.0,1179021.0,1230350.0,744826.0,373120.0,371706.0
B0101,32.0,0.0,State - KERALA (32),Total,20-24,2665809.0,1298826.0,1366983.0,659930.0,530754.0,129176.0,40729.0,27462.0,13267.0,183105.0,122877.0,60228.0,171921.0,114536.0,57385.0,1782045.0,617733.0,1164312.0,1033655.0,407614.0,626041.0
B0101,32.0,0.0,State - KERALA (32),Total,25-29,2604092.0,1203978.0,1400114.0,1077913.0,863575.0,214338.0,45294.0,24779.0,20515.0,213654.0,137396.0,76258.0,183500.0,114510.0,68990.0,1267231.0,178228.0,1089003.0,669761.0,130128.0,539633.0
B0101,32.0,0.0,State - KERALA (32),Total,30-34,2455501.0,1128217.0,1327284.0,1177543.0,915150.0,262393.0,48789.0,19367.0,29422.0,207810.0,118621.0,89189.0,157915.0,85401.0,72514.0,1021359.0,75079.0,946280.0,433938.0,44540.0,389398.0
B0101,32.0,0.0,State - KERALA (32),Total,35-39,2579673.0,1161819.0,1417854.0,1325759.0,969542.0,356217.0,58396.0,18890.0,39506.0,232328.0,116886.0,115442.0,162738.0,77730.0,85008.0,963190.0,56501.0,906689.0,340381.0,27919.0,312462.0
B0101,32.0,0.0,State - KERALA (32),Total,40-49,4761028.0,2223022.0,2538006.0,2490867.0,1840653.0,650214.0,110038.0,38032.0,72006.0,426238.0,220899.0,205339.0,229788.0,117936.0,111852.0,1733885.0,123438.0,1610447.0,363989.0,42672.0,321317.0
B0101,32.0,0.0,State - KERALA (32),Total,50-59,3670553.0,1792718.0,1877835.0,1664768.0,1305218.0,359550.0,81329.0,35918.0,45411.0,295316.0,173871.0,121445.0,104712.0,61724.0,42988.0,1629140.0,277711.0,1351429.0,136571.0,37333.0,99238.0
B0101,32.0,0.0,State - KERALA (32),Total,60-69,2416805.0,1144368.0,1272437.0,604526.0,491623.0,112903.0,45699.0,24654.0,21045.0,142293.0,90435.0,51858.0,32756.0,19719.0,13037.0,1624287.0,537656.0,1086631.0,53352.0,21983.0,31369.0
B0101,32.0,0.0,State - KERALA (32),Total,70-79,1234739.0,534879.0,699860.0,144690.0,121113.0,23577.0,13082.0,8433.0,4649.0,36248.0,25115.0,11133.0,5422.0,3455.0,1967.0,1040719.0,380218.0,660501.0,10637.0,4059.0,6578.0
B0101,32.0,0.0,State - KERALA (32),Total,80+,541849.0,204348.0,337501.0,27359.0,22384.0,4975.0,2611.0,1753.0,858.0,6982.0,4652.0,2330.0,1052.0,576.0,476.0,504897.0,175559.0,329338.0,3008.0,869.0,2139.0
B0101,32.0,0.0,State - KERALA (32),Total,Age not stated,34486.0,17297.0,17189.0,7238.0,5275.0,1963.0,334.0,154.0,180.0,1578.0,918.0,660.0,748.0,411.0,337.0,25336.0,10950.0,14386.0,2215.0,670.0,1545.0
B0101,32.0,0.0,State - KERALA (32),Total,15-59,21347208.0,10136879.0,11210329.0,8524177.0,6525838.0,1998339.0,397420.0,173928.0,223492.0,1619390.0,929402.0,689988.0,1064527.0,606587.0,457940.0,10806221.0,2507711.0,8298510.0,3723121.0,1063326.0,2659795.0
B0101,32.0,0.0,State - KERALA (32),Total,60+,4193393.0,1883595.0,2309798.0,776575.0,635120.0,141455.0,61392.0,34840.0,26552.0,185523.0,120202.0,65321.0,39230.0,23750.0,15480.0,3169903.0,1093433.0,2076470.0,66997.0,26911.0,40086.0
B0101,32.0,0.0,State - KERALA (32),Rural,Total,17471135.0,8408054.0,9063081.0,4930191.0,3743078.0,1187113.0,294737.0,129276.0,165461.0,1117029.0,635147.0,481882.0,680571.0,383270.0,297301.0,11129178.0,3900553.0,7228625.0,2056498.0,609165.0,1447333.0
B0101,32.0,0.0,State - KERALA (32),Rural,5-9,1348204.0,687077.0,661127.0,3847.0,2152.0,1695.0,315.0,169.0,146.0,4052.0,2068.0,1984.0,1949.0,1021.0,928.0,1339990.0,682688.0,657302.0,22434.0,11428.0,11006.0
B0101,32.0,0.0,State - KERALA (32),Rural,10-14,1499338.0,762897.0,736441.0,7536.0,4990.0,2546.0,1073.0,600.0,473.0,7852.0,4123.0,3729.0,4637.0,2489.0,2148.0,1482877.0,753184.0,729693.0,52892.0,27393.0,25499.0
B0101,32.0,0.0,State - KERALA (32),Rural,15-19,1365813.0,696204.0,669609.0,72216.0,56394.0,15822.0,8148.0,5780.0,2368.0,35419.0,22703.0,12716.0,31611.0,20445.0,11166.0,1250030.0,611327.0,638703.0,410126.0,204316.0,205810.0
B0101,32.0,0.0,State - KERALA (32),Rural,20-24,1386061.0,680283.0,705778.0,353675.0,282815.0,70860.0,24688.0,16274.0,8414.0,105400.0,70763.0,34637.0,99442.0,66498.0,32944.0,902298.0,310431.0,591867.0,539642.0,210751.0,328891.0
B0101,32.0,0.0,State - KERALA (32),Rural,25-29,1369036.0,639039.0,729997.0,566697.0,451513.0,115184.0,28717.0,15095.0,13622.0,127593.0,81187.0,46406.0,110284.0,68519.0,41765.0,646029.0,91244.0,554785.0,350262.0,67450.0,282812.0
B0101,32.0,0.0,State - KERALA (32),Rural,30-34,1278260.0,592974.0,685286.0,613209.0,471656.0,141553.0,31207.0,11981.0,19226.0,126440.0,70606.0,55834.0,96872.0,51985.0,44887.0,507404.0,38731.0,468673.0,222112.0,23108.0,199004.0
B0101,32.0,0.0,State - KERALA (32),Rural,35-39,1344629.0,608341.0,736288.0,692994.0,497850.0,195144.0,37504.0,11769.0,25735.0,143368.0,69878.0,73490.0,100582.0,47327.0,53255.0,470763.0,28844.0,441919.0,171280.0,14154.0,157126.0
B0101,32.0,0.0,State - KERALA (32),Rural,40-49,2474020.0,1156654.0,1317366.0,1293699.0,936837.0,356862.0,70785.0,23367.0,47418.0,264740.0,133121.0,131619.0,143085.0,71750.0,71335.0,844796.0,63329.0,781467.0,182805.0,20771.0,162034.0
B0101,32.0,0.0,State - KERALA (32),Rural,50-59,1904545.0,931777.0,972768.0,872814.0,671799.0,201015.0,52384.0,22212.0,30172.0,184495.0,105556.0,78939.0,66291.0,38015.0,28276.0,794852.0,132210.0,662642.0,69467.0,17094.0,52373.0
B0101,32.0,0.0,State - KERALA (32),Rural,60-69,1250212.0,591914.0,658298.0,344878.0,276494.0,68384.0,29387.0,15288.0,14099.0,89519.0,55863.0,33656.0,21210.0,12403.0,8807.0,786428.0,244269.0,542159.0,27042.0,9900.0,17142.0
B0101,32.0,0.0,State - KERALA (32),Rural,70-79,648653.0,282425.0,366228.0,88138.0,73883.0,14255.0,8540.0,5437.0,3103.0,22882.0,15822.0,7060.0,3513.0,2192.0,1321.0,529093.0,187283.0,341810.0,5671.0,1964.0,3707.0
B0101,32.0,0.0,State - KERALA (32),Rural,80+,298687.0,115981.0,182706.0,16976.0,14112.0,2864.0,1780.0,1210.0,570.0,4379.0,2954.0,1425.0,653.0,368.0,285.0,275552.0,97705.0,177847.0,1657.0,486.0,1171.0
B0101,32.0,0.0,State - KERALA (32),Rural,Age not stated,17337.0,8679.0,8658.0,3512.0,2583.0,929.0,209.0,94.0,115.0,890.0,503.0,387.0,442.0,258.0,184.0,12726.0,5499.0,7227.0,1108.0,350.0,758.0
B0101,32.0,0.0,State - KERALA (32),Rural,15-59,11122364.0,5305272.0,5817092.0,4465304.0,3368864.0,1096440.0,253433.0,106478.0,146955.0,987455.0,553814.0,433641.0,648167.0,364539.0,283628.0,5416172.0,1276116.0,4140056.0,1945694.0,557644.0,1388050.0
B0101,32.0,0.0,State - KERALA (32),Rural,60+,2197552.0,990320.0,1207232.0,449992.0,364489.0,85503.0,39707.0,21935.0,17772.0,116780.0,74639.0,42141.0,25376.0,14963.0,10413.0,1591073.0,529257.0,1061816.0,34370.0,12350.0,22020.0
B0101,32.0,0.0,State - KERALA (32),Urban,Total,15934926.0,7619358.0,8315568.0,4399556.0,3436750.0,962806.0,166376.0,80768.0,85608.0,711174.0,426550.0,284624.0,436100.0,253878.0,182222.0,10657820.0,3675290.0,6982530.0,1864714.0,547950.0,1316764.0
B0101,32.0,0.0,State - KERALA (32),Urban,5-9,1206908.0,616113.0,590795.0,3758.0,2120.0,1638.0,158.0,91.0,67.0,3634.0,1750.0,1884.0,1831.0,925.0,906.0,1199358.0,612152.0,587206.0,16182.0,8301.0,7881.0
B0101,32.0,0.0,State - KERALA (32),Urban,10-14,1323432.0,676020.0,647412.0,6616.0,4333.0,2283.0,421.0,262.0,159.0,6174.0,3234.0,2940.0,3749.0,1965.0,1784.0,1310221.0,668191.0,642030.0,37371.0,19086.0,18285.0
B0101,32.0,0.0,State - KERALA (32),Urban,15-19,1244739.0,632095.0,612644.0,55181.0,44552.0,10629.0,4697.0,3700.0,997.0,25520.0,16149.0,9371.0,22342.0,14305.0,8037.0,1159341.0,567694.0,591647.0,334700.0,168804.0,165896.0
B0101,32.0,0.0,State - KERALA (32),Urban,20-24,1279748.0,618543.0,661205.0,306255.0,247939.0,58316.0,16041.0,11188.0,4853.0,77705.0,52114.0,25591.0,72479.0,48038.0,24441.0,879747.0,307302.0,572445.0,494013.0,196863.0,297150.0
B0101,32.0,0.0,State - KERALA (32),Urban,25-29,1235056.0,564939.0,670117.0,511216.0,412062.0,99154.0,16577.0,9684.0,6893.0,86061.0,56209.0,29852.0,73216.0,45991.0,27225.0,621202.0,86984.0,534218.0,319499.0,62678.0,256821.0
B0101,32.0,0.0,State - KERALA (32),Urban,30-34,1177241.0,535243.0,641998.0,564334.0,443494.0,120840.0,17582.0,7386.0,10196.0,81370.0,48015.0,33355.0,61043.0,33416.0,27627.0,513955.0,36348.0,477607.0,211826.0,21432.0,190394.0
B0101,32.0,0.0,State - KERALA (32),Urban,35-39,1235044.0,553478.0,681566.0,632765.0,471692.0,161073.0,20892.0,7121.0,13771.0,88960.0,47008.0,41952.0,62156.0,30403.0,31753.0,492427.0,27657.0,464770.0,169101.0,13765.0,155336.0
B0101,32.0,0.0,State - KERALA (32),Urban,40-49,2287008.0,1066368.0,1220640.0,1197168.0,903816.0,293352.0,39253.0,14665.0,24588.0,161498.0,87778.0,73720.0,86703.0,46186.0,40517.0,889089.0,60109.0,828980.0,181184.0,21901.0,159283.0
B0101,32.0,0.0,State - KERALA (32),Urban,50-59,1766008.0,860941.0,905067.0,791954.0,633419.0,158535.0,28945.0,13706.0,15239.0,110821.0,68315.0,42506.0,38421.0,23709.0,14712.0,834288.0,145501.0,688787.0,67104.0,20239.0,46865.0
B0101,32.0,0.0,State - KERALA (32),Urban,60-69,1166593.0,552454.0,614139.0,259648.0,215129.0,44519.0,16312.0,9366.0,6946.0,52774.0,34572.0,18202.0,11546.0,7316.0,4230.0,837859.0,293387.0,544472.0,26310.0,12083.0,14227.0
B0101,32.0,0.0,State - KERALA (32),Urban,70-79,586086.0,252454.0,333632.0,56552.0,47230.0,9322.0,4542.0,2996.0,1546.0,13366.0,9293.0,4073.0,1909.0,1263.0,646.0,511626.0,192935.0,318691.0,4966.0,2095.0,2871.0
B0101,32.0,0.0,State - KERALA (32),Urban,80+,243162.0,88367.0,154795.0,10383.0,8272.0,2111.0,831.0,543.0,288.0,2603.0,1698.0,905.0,399.0,208.0,191.0,229345.0,77854.0,151491.0,1351.0,383.0,968.0
B0101,32.0,0.0,State - KERALA (32),Urban,Age not stated,17149.0,8618.0,8531.0,3726.0,2692.0,1034.0,125.0,60.0,65.0,688.0,415.0,273.0,306.0,153.0,153.0,12610.0,5451.0,7159.0,1107.0,320.0,787.0
B0101,32.0,0.0,State - KERALA (32),Urban,15-59,10224844.0,4831607.0,5393237.0,4058873.0,3156974.0,901899.0,143987.0,67450.0,76537.0,631935.0,375588.0,256347.0,416360.0,242048.0,174312.0,5390049.0,1231595.0,4158454.0,1777427.0,505682.0,1271745.0
B0101,32.0,0.0,State - KERALA (32),Urban,60+,1995841.0,893275.0,1102566.0,326583.0,270631.0,55952.0,21685.0,12905.0,8780.0,68743.0,45563.0,23180.0,13854.0,8787.0,5067.0,1578830.0,564176.0,1014654.0,32627.0,14561.0,18066.0
B0101,33.0,0.0,State - TAMIL NADU (33),Total,Total,72147030.0,36137975.0,36009055.0,27942181.0,18961194.0,8980987.0,723155.0,336563.0,386592.0,4219345.0,2137221.0,2082124.0,1625417.0,912764.0,712653.0,39262349.0,14702997.0,24559352.0,3286472.0,1284767.0,2001705.0
B0101,33.0,0.0,State - TAMIL NADU (33),Total,5-9,5551255.0,2851293.0,2699962.0,38130.0,20941.0,17189.0,2005.0,1002.0,1003.0,48205.0,24308.0,23897.0,13046.0,6748.0,6298.0,5462915.0,2805042.0,2657873.0,33499.0,17411.0,16088.0
B0101,33.0,0.0,State - TAMIL NADU (33),Total,10-14,6177547.0,3188990.0,2988557.0,113307.0,68073.0,45234.0,7041.0,3687.0,3354.0,75544.0,38900.0,36644.0,23724.0,12653.0,11071.0,5981655.0,3078330.0,2903325.0,65143.0,35120.0,30023.0
B0101,33.0,0.0,State - TAMIL NADU (33),Total,15-19,6253792.0,3229838.0,3023954.0,985249.0,626247.0,359002.0,42309.0,23617.0,18692.0,257365.0,141320.0,116045.0,138431.0,79996.0,58435.0,4968869.0,2438654.0,2530215.0,765897.0,417832.0,348065.0
B0101,33.0,0.0,State - TAMIL NADU (33),Total,20-24,6411543.0,3154804.0,3256739.0,2521619.0,1694728.0,826891.0,80944.0,42645.0,38299.0,478961.0,257836.0,221125.0,287822.0,168222.0,119600.0,3330019.0,1159595.0,2170424.0,1006805.0,466313.0,540492.0
B0101,33.0,0.0,State - TAMIL NADU (33),Total,25-29,6663746.0,3237374.0,3426372.0,3654423.0,2525627.0,1128796.0,91176.0,42931.0,48245.0,555294.0,283636.0,271658.0,291694.0,164029.0,127665.0,2362853.0,385180.0,1977673.0,627645.0,194512.0,433133.0
B0101,33.0,0.0,State - TAMIL NADU (33),Total,30-34,5815560.0,2908749.0,2906811.0,3601634.0,2493985.0,1107649.0,79166.0,34875.0,44291.0,483266.0,239824.0,243442.0,210073.0,117408.0,92665.0,1651494.0,140065.0,1511429.0,281121.0,57942.0,223179.0
B0101,33.0,0.0,State - TAMIL NADU (33),Total,35-39,5836456.0,2815205.0,3021251.0,3771104.0,2469105.0,1301999.0,84116.0,33904.0,50212.0,503423.0,230854.0,272569.0,198542.0,104730.0,93812.0,1477813.0,81342.0,1396471.0,196210.0,26151.0,170059.0
B0101,33.0,0.0,State - TAMIL NADU (33),Total,40-49,9777265.0,4924761.0,4852504.0,6406380.0,4320443.0,2085937.0,138316.0,60179.0,78137.0,824017.0,399102.0,424915.0,256132.0,142609.0,113523.0,2408552.0,145037.0,2263515.0,173473.0,26892.0,146581.0
B0101,33.0,0.0,State - TAMIL NADU (33),Total,50-59,6804602.0,3416487.0,3388115.0,4104097.0,2829619.0,1274478.0,96862.0,42922.0,53940.0,538360.0,269120.0,269240.0,125921.0,70056.0,55865.0,2065283.0,274826.0,1790457.0,73673.0,18151.0,55522.0
B0101,33.0,0.0,State - TAMIL NADU (33),Total,60-69,4650978.0,2274451.0,2376527.0,2002579.0,1369663.0,632916.0,70040.0,33119.0,36921.0,325389.0,173953.0,151436.0,60603.0,34453.0,26150.0,2252970.0,697716.0,1555254.0,47261.0,18091.0,29170.0
B0101,33.0,0.0,State - TAMIL NADU (33),Total,70-79,2116770.0,1046913.0,1069857.0,605683.0,443008.0,162675.0,25090.0,14092.0,10998.0,103011.0,62618.0,40393.0,15151.0,9410.0,5741.0,1382986.0,527195.0,855791.0,12027.0,4703.0,7324.0
B0101,33.0,0.0,State - TAMIL NADU (33),Total,80+,742010.0,339862.0,402148.0,121139.0,88676.0,32463.0,5658.0,3381.0,2277.0,22989.0,13926.0,9063.0,3247.0,1900.0,1347.0,592224.0,233879.0,358345.0,2571.0,1037.0,1534.0
B0101,33.0,0.0,State - TAMIL NADU (33),Total,Age not stated,66805.0,34670.0,32135.0,16837.0,11079.0,5758.0,432.0,209.0,223.0,3521.0,1824.0,1697.0,1031.0,550.0,481.0,46015.0,21558.0,24457.0,1147.0,612.0,535.0
B0101,33.0,0.0,State - TAMIL NADU (33),Total,15-59,47562964.0,23687218.0,23875746.0,25044506.0,16959754.0,8084752.0,612889.0,281073.0,331816.0,3640686.0,1821692.0,1818994.0,1508615.0,847050.0,661565.0,18264883.0,4624699.0,13640184.0,3124824.0,1207793.0,1917031.0
B0101,33.0,0.0,State - TAMIL NADU (33),Total,60+,7509758.0,3661226.0,3848532.0,2729401.0,1901347.0,828054.0,100788.0,50592.0,50196.0,451389.0,250497.0,200892.0,79001.0,45763.0,33238.0,4228180.0,1458790.0,2769390.0,61859.0,23831.0,38028.0
B0101,33.0,0.0,State - TAMIL NADU (33),Rural,Total,37229590.0,18679065.0,18550525.0,15339116.0,9552474.0,5786642.0,511440.0,217196.0,294244.0,3010774.0,1444865.0,1565909.0,1153666.0,628601.0,525065.0,18368260.0,7464530.0,10903730.0,1487931.0,623380.0,864551.0
B0101,33.0,0.0,State - TAMIL NADU (33),Rural,5-9,2968536.0,1528954.0,1439582.0,22187.0,11926.0,10261.0,1450.0,722.0,728.0,21072.0,10595.0,10477.0,6160.0,3213.0,2947.0,2923827.0,1505711.0,1418116.0,16284.0,8446.0,7838.0
B0101,33.0,0.0,State - TAMIL NADU (33),Rural,10-14,3325160.0,1726166.0,1598994.0,69636.0,40360.0,29276.0,5349.0,2723.0,2626.0,38054.0,19640.0,18414.0,12693.0,6845.0,5848.0,3212121.0,1663443.0,1548678.0,33399.0,18109.0,15290.0
B0101,33.0,0.0,State - TAMIL NADU (33),Rural,15-19,3373098.0,1765233.0,1607865.0,624268.0,383963.0,240305.0,30583.0,16297.0,14286.0,172691.0,93734.0,78957.0,91835.0,52849.0,38986.0,2545556.0,1271239.0,1274317.0,408453.0,221822.0,186631.0
B0101,33.0,0.0,State - TAMIL NADU (33),Rural,20-24,3315234.0,1658770.0,1656464.0,1437974.0,921940.0,516034.0,55431.0,26931.0,28500.0,327488.0,170184.0,157304.0,189977.0,109269.0,80708.0,1494341.0,539715.0,954626.0,468787.0,219655.0,249132.0
B0101,33.0,0.0,State - TAMIL NADU (33),Rural,25-29,3360498.0,1652498.0,1708000.0,1969078.0,1259618.0,709460.0,64292.0,27350.0,36942.0,392505.0,189249.0,203256.0,202512.0,110589.0,91923.0,934623.0,176281.0,758342.0,265762.0,91094.0,174668.0
B0101,33.0,0.0,State - TAMIL NADU (33),Rural,30-34,2825218.0,1419512.0,1405706.0,1863153.0,1177906.0,685247.0,54714.0,21671.0,33043.0,343266.0,159703.0,183563.0,149623.0,81208.0,68415.0,564085.0,60232.0,503853.0,105451.0,25754.0,79697.0
B0101,33.0,0.0,State - TAMIL NADU (33),Rural,35-39,2894635.0,1375375.0,1519260.0,1981630.0,1164915.0,816715.0,58587.0,20983.0,37604.0,366212.0,155838.0,210374.0,145374.0,73325.0,72049.0,488206.0,33639.0,454567.0,67997.0,10731.0,57266.0
